,VOT,numWords,SCRIND,SCROUTD,TGTIND,TGTOUTD
5319,1,150,50,79,111,0
5320,-1,24,57,209,22,34
5321,1,7,63,56,57,21
5322,-1,78,108,152,85,4
5323,1,3,0,349,62,142
5324,-1,39,0,28,71,61
5325,1,17,5,9,24,0
5326,1,5,35,200,33,36
5327,1,19,0,24,88,169
5328,1,8,0,51,354,108
5329,1,50,128,238,242,10
5330,1,2,0,115,255,231
5331,1,1,122,249,88,169
5332,1,51,19,7,29,0
5333,1,0,212,48,200,48
5334,1,1,47,244,96,16
5335,1,3,75,66,72,17
5336,1,40,138,248,70,23
5337,1,33,102,49,159,17
5338,1,5,0,45,132,20
5339,-1,6,0,12,164,98
5340,0,33,128,281,39,32
5341,1,8,0,115,154,20
5342,1,7,255,231,112,109
5343,1,1,43,115,28,0
5344,-1,18,54,135,95,156
5345,-1,21,48,72,12,0
5346,1,1,28,101,54,36
5347,1,9,55,420,65,121
5348,1,5,0,48,137,5
5349,-1,20,74,49,150,22
5350,-1,119,47,374,180,300
5351,1,25,0,35,23,15
5352,0,3,43,519,152,239
5353,1,3,0,349,59,10
5354,0,27,107,257,12,0
5355,1,92,0,28,375,8
5356,1,9,107,18,159,17
5357,1,84,64,32,77,12
5358,-1,24,49,439,154,38
5359,1,16,0,1,139,64
5360,1,0,0,130,156,134
5361,1,30,0,11,9,0
5362,-1,38,22,312,518,6
5363,-1,9,0,103,74,2
5364,1,21,0,428,177,130
5365,1,4,169,48,83,70
5366,1,12,0,349,160,236
5367,1,1,76,319,125,92
5368,1,5,117,348,54,46
5369,1,19,51,213,97,31
5370,1,23,78,605,39,41
5371,1,24,76,255,100,1
5372,1,4,0,96,49,106
5373,1,14,44,496,30,1
5374,1,21,21,56,67,27
5375,1,8,255,231,79,63
5376,1,16,35,254,40,3
5377,1,21,0,36,72,32
5378,1,1,44,76,88,45
5379,0,29,0,34,289,122
5380,1,16,0,36,188,26
5381,1,3,59,266,39,39
5382,1,1,109,40,73,3
5383,1,1,47,125,33,116
5384,1,316,115,177,150,35
5385,1,2,0,19,51,35
5386,1,14,0,10,150,124
5387,1,21,0,349,106,39
5388,1,9,86,103,55,2
5389,-1,28,51,35,56,0
5390,1,71,19,4,96,268
5391,1,9,71,57,137,5
5392,-1,1,0,52,33,23
5393,-1,115,136,190,8,0
5394,1,13,255,231,52,5
5395,1,7,22,312,100,8
5396,1,4,40,397,47,0
5397,-1,10,66,90,77,16
5398,1,8,64,86,59,11
5399,1,4,199,455,99,29
5400,-1,3,0,64,223,105
5401,1,3,139,110,28,27
5402,1,1,20,314,65,13
5403,0,6,0,8,32,9
5404,0,22,0,1,160,39
5405,1,4,41,22,125,92
5406,-1,15,0,99,193,159
5407,1,5,85,334,27,0
5408,1,8,101,48,444,195
5409,0,7,55,72,304,60
5410,1,12,80,431,100,0
5411,1,4,0,41,74,0
5412,1,22,94,113,154,318
5413,1,24,49,439,125,27
5414,1,50,80,86,94,6
5415,1,8,51,148,34,97
5416,1,9,91,248,92,39
5417,0,35,0,92,189,63
5418,1,4,44,496,77,5
5419,1,8,0,22,115,206
5420,1,293,114,84,375,8
5421,-1,59,0,176,82,66
5422,1,19,0,59,43,519
5423,-1,135,68,11,114,5
5424,1,19,86,108,210,94
5425,1,17,0,74,93,13
5426,1,3,32,59,17,0
5427,1,24,58,22,232,33
5428,1,17,277,217,63,75
5429,1,26,93,123,318,100
5430,-1,8,0,191,339,175
5431,1,2,0,28,86,129
5432,1,36,76,255,150,35
5433,1,29,0,95,149,99
5434,1,12,162,56,118,185
5435,1,6,44,496,193,55
5436,1,24,64,583,45,4
5437,-1,11,0,64,15,0
5438,1,102,164,660,94,15
5439,1,4,65,59,121,22
5440,-1,25,61,92,69,41
5441,1,10,0,82,179,43
5442,0,4,0,64,99,21
5443,1,7,59,88,149,590
5444,1,6,0,69,102,5
5445,-1,18,160,228,55,87
5446,0,13,20,167,28,11
5447,-1,8,43,519,178,41
5448,1,8,0,428,39,0
5449,1,10,0,70,70,51
5450,1,28,86,99,147,596
5451,-1,10,222,107,47,33
5452,1,0,86,44,162,56
5453,1,4,0,54,54,17
5454,1,12,0,55,69,0
5455,1,10,43,167,224,207
5456,1,16,156,371,138,21
5457,1,20,114,5,126,19
5458,-1,22,60,27,20,4
5459,1,3,141,100,156,0
5460,1,2,0,33,76,6
5461,1,19,318,100,172,31
5462,1,5,84,201,45,7
5463,1,0,187,328,84,55
5464,1,18,177,130,169,48
5465,1,1,9,24,9,1
5466,1,21,35,71,88,29
5467,1,52,55,25,145,253
5468,1,13,60,296,178,20
5469,-1,27,0,94,356,144
5470,1,9,162,350,49,439
5471,-1,75,0,3,217,32
5472,1,1,27,3,160,39
5473,1,8,0,134,107,18
5474,1,17,45,148,351,522
5475,1,18,0,6,94,207
5476,1,33,64,15,76,64
5477,1,1,43,166,48,6
5478,0,28,122,74,106,41
5479,1,23,0,20,224,207
5480,1,23,0,8,109,10
5481,1,26,0,66,84,2
5482,1,35,0,81,150,35
5483,-1,39,178,228,156,134
5484,1,2,0,7,51,3
5485,-1,19,0,10,76,319
5486,1,1,30,936,152,63
5487,1,101,86,61,80,54
5488,0,0,0,926,11,0
5489,1,12,109,40,89,59
5490,1,108,139,89,150,48
5491,0,93,0,69,6,0
5492,1,24,56,11,87,96
5493,-1,5,0,30,71,0
5494,-1,16,0,52,49,3
5495,1,28,44,496,116,110
5496,1,22,0,191,48,3
5497,1,1,186,63,135,29
5498,-1,5,193,159,72,16
5499,-1,10,5,29,92,4
5500,1,10,85,150,121,22
5501,1,11,180,52,128,71
5502,1,18,88,12,150,238
5503,1,10,113,14,70,38
5504,1,10,0,31,117,94
5505,1,21,7,46,58,0
5506,1,2,54,178,165,30
5507,1,56,39,5,159,19
5508,1,3,30,72,59,5
5509,1,3,356,404,94,47
5510,-1,32,0,428,8,1
5511,1,4,128,46,210,94
5512,1,89,168,92,105,25
5513,1,30,0,26,85,40
5514,0,8,147,95,159,35
5515,1,3,84,47,50,79
5516,1,46,70,71,82,1
5517,0,29,0,123,114,3
5518,1,47,93,157,22,0
5519,1,4,38,156,95,26
5520,-1,17,0,91,726,206
5521,0,161,21,3,46,7
5522,1,1,0,86,76,9
5523,1,3,74,282,76,1
5524,1,95,0,206,67,14
5525,1,9,0,145,89,72
5526,1,62,119,17,107,18
5527,-1,14,78,605,64,54
5528,-1,34,104,77,185,9
5529,0,31,71,61,51,2
5530,1,41,190,270,485,18
5531,1,20,40,98,62,90
5532,-1,10,117,127,12,0
5533,1,59,74,41,163,86
5534,1,3,60,99,67,0
5535,-1,88,0,1,104,4
5536,-1,44,71,113,48,1
5537,1,31,44,496,52,0
5538,1,0,51,190,82,0
5539,1,10,63,30,151,54
5540,1,1,74,248,86,44
5541,1,4,0,11,125,92
5542,1,0,726,206,45,24
5543,1,16,98,35,142,147
5544,1,6,16,75,199,455
5545,1,19,0,108,243,18
5546,-1,15,14,103,17,0
5547,0,5,56,125,61,4
5548,1,26,0,25,64,13
5549,1,12,0,17,59,11
5550,1,13,149,99,41,56
5551,1,6,84,322,50,79
5552,1,2,67,132,42,2
5553,-1,46,96,165,180,52
5554,1,55,222,107,96,165
5555,-1,134,0,12,726,206
5556,1,28,0,9,132,8
5557,0,14,100,25,205,0
5558,-1,39,0,103,8,0
5559,1,8,91,248,91,46
5560,-1,58,0,1,250,48
5561,1,25,0,9,79,10
5562,1,6,54,289,78,9
5563,1,17,0,26,114,3
5564,1,5,0,70,100,16
5565,1,10,67,132,38,5
5566,1,9,289,122,92,2
5567,1,19,164,660,110,4
5568,1,0,18,860,49,12
5569,1,12,0,28,47,29
5570,1,35,0,134,96,4
5571,1,6,0,78,75,47
5572,-1,55,0,56,69,19
5573,1,64,215,93,117,9
5574,-1,181,115,206,83,97
5575,-1,12,0,53,7,0
5576,0,37,0,10,63,86
5577,1,13,41,40,49,9
5578,1,45,0,230,59,0
5579,1,12,0,10,73,49
5580,1,5,0,92,103,11
5581,1,9,72,205,75,47
5582,1,43,13,49,33,0
5583,1,99,145,253,99,29
5584,1,8,0,294,113,0
5585,1,4,35,33,67,0
5586,1,8,0,52,318,1101
5587,1,41,0,11,63,28
5588,1,5,98,166,35,42
5589,1,1,106,23,49,106
5590,1,21,0,1,92,0
5591,1,18,102,231,59,8
5592,-1,16,63,114,78,40
5593,1,16,0,126,135,43
5594,1,27,0,100,185,110
5595,1,4,87,32,82,47
5596,1,12,47,85,107,39
5597,1,10,0,44,88,48
5598,-1,39,55,420,10,0
5599,1,2,35,254,63,129
5600,1,51,164,112,42,2
5601,1,35,113,117,104,4
5602,1,44,0,14,106,19
5603,1,5,0,17,59,80
5604,1,9,91,5,66,2
5605,0,13,224,207,76,1
5606,1,17,0,4,119,35
5607,0,1,0,27,50,0
5608,1,25,58,74,76,3
5609,1,2,0,64,76,9
5610,1,36,52,2,57,15
5611,1,82,107,173,89,0
5612,1,11,121,69,189,63
5613,1,4,78,605,125,115
5614,1,59,0,110,154,216
5615,1,44,189,63,102,32
5616,1,7,63,56,222,107
5617,1,30,0,159,119,33
5618,-1,23,0,99,50,13
5619,1,36,339,175,162,8
5620,-1,26,0,92,160,18
5621,1,1,0,31,79,63
5622,1,7,318,1101,86,8
5623,-1,6,93,109,16,1
5624,1,6,0,197,67,6
5625,-1,2,132,23,77,3
5626,1,26,0,73,229,99
5627,1,34,0,60,160,39
5628,1,8,0,1,129,2
5629,1,26,117,348,36,0
5630,1,3,68,89,67,730
5631,1,24,30,34,94,0
5632,-1,16,0,39,33,1
5633,1,7,0,213,54,15
5634,1,11,93,120,61,57
5635,-1,192,0,5,148,27
5636,1,6,44,496,98,57
5637,1,2,0,24,49,9
5638,1,11,0,52,76,102
5639,1,1,76,319,33,11
5640,0,37,51,213,86,81
5641,-1,21,0,25,149,99
5642,1,12,28,54,94,43
5643,1,19,76,12,136,18
5644,-1,26,0,8,117,15
5645,1,20,80,86,34,1
5646,1,0,100,37,23,0
5647,1,11,93,37,109,10
5648,-1,29,84,190,149,87
5649,1,6,46,31,101,12
5650,0,12,0,52,180,300
5651,1,0,62,72,60,1
5652,1,45,149,590,165,30
5653,1,41,0,40,56,9
5654,-1,23,0,158,80,188
5655,1,3,53,79,83,44
5656,-1,19,221,210,85,15
5657,1,9,0,12,92,36
5658,1,37,152,190,110,101
5659,1,54,0,16,339,175
5660,1,10,0,10,68,2
5661,1,0,48,6,36,0
5662,1,11,28,126,61,58
5663,1,56,121,22,83,100
5664,-1,17,105,25,2,0
5665,1,11,0,78,99,75
5666,1,24,55,420,59,22
5667,1,17,72,343,102,0
5668,-1,4,0,3,276,32
5669,1,9,149,590,94,40
5670,-1,12,68,8,15,0
5671,1,40,3,102,39,0
5672,1,12,96,390,47,244
5673,1,1,69,232,75,33
5674,1,50,136,34,119,33
5675,1,15,0,14,151,81
5676,1,22,124,33,109,32
5677,1,32,0,115,95,0
5678,1,23,43,70,68,26
5679,0,52,0,115,149,87
5680,1,10,190,61,67,0
5681,1,2,80,293,93,18
5682,1,13,0,44,95,21
5683,1,3,107,173,161,151
5684,1,64,0,145,79,0
5685,1,33,189,63,61,9
5686,1,0,189,75,97,22
5687,1,13,0,64,88,48
5688,1,13,0,4,85,0
5689,1,10,0,92,128,28
5690,1,48,128,281,150,238
5691,-1,3,39,253,79,52
5692,-1,20,0,138,12,17
5693,1,22,111,45,119,31
5694,0,0,0,926,35,21
5695,1,20,35,200,160,39
5696,1,8,148,24,47,48
5697,1,9,80,16,55,3
5698,-1,7,160,228,83,40
5699,1,2,0,25,56,6
5700,-1,5,76,319,38,0
5701,1,10,0,2,122,36
5702,-1,53,0,27,140,114
5703,-1,8,0,68,50,2
5704,1,5,65,59,99,20
5705,-1,75,176,57,71,41
5706,1,20,51,23,80,84
5707,1,27,22,312,59,5
5708,1,2,35,254,72,15
5709,-1,22,161,151,128,71
5710,1,1,100,37,35,27
5711,1,37,0,62,104,65
5712,1,2,0,38,139,152
5713,1,19,75,28,110,39
5714,1,14,0,35,100,22
5715,1,1,30,936,70,11
5716,-1,22,0,282,13,0
5717,-1,74,0,52,149,16
5718,-1,26,99,5,139,10
5719,1,6,83,18,93,156
5720,1,42,102,109,28,0
5721,1,1,45,240,112,65
5722,1,4,92,42,86,1
5723,1,43,96,203,132,20
5724,1,45,0,104,68,0
5725,-1,72,0,41,161,151
5726,1,3,0,36,92,7
5727,1,12,88,160,189,27
5728,-1,13,0,8,168,311
5729,1,7,39,37,104,103
5730,1,4,11,89,90,28
5731,1,4,0,29,64,4
5732,0,26,142,52,74,209
5733,1,7,0,3,95,21
5734,1,9,61,30,63,0
5735,1,39,86,39,181,153
5736,-1,8,0,2,72,34
5737,-1,5,0,11,18,0
5738,1,8,30,936,82,318
5739,1,4,92,147,104,77
5740,1,4,71,18,534,40
5741,1,3,61,83,160,236
5742,1,11,112,8,56,7
5743,1,10,48,83,108,116
5744,1,16,210,190,68,89
5745,1,2,0,1,354,108
5746,0,21,152,190,55,8
5747,1,33,51,213,85,4
5748,1,16,152,190,87,50
5749,1,5,91,248,117,15
5750,1,2,211,497,124,60
5751,1,26,96,24,81,93
5752,1,1,0,227,50,66
5753,1,39,0,47,94,73
5754,-1,3,20,167,33,0
5755,1,13,356,404,92,1
5756,1,7,40,89,56,27
5757,1,32,0,119,92,0
5758,1,21,204,54,35,304
5759,1,21,485,18,59,266
5760,1,2,40,13,207,44
5761,1,119,37,136,147,56
5762,1,5,152,190,82,0
5763,1,12,0,67,97,4
5764,1,1,0,1,27,2
5765,-1,31,0,313,107,39
5766,1,0,27,32,21,6
5767,0,87,210,190,89,8
5768,1,17,0,43,138,248
5769,1,9,135,147,94,113
5770,1,5,0,349,165,274
5771,1,3,97,260,34,12
5772,1,37,0,17,125,51
5773,1,28,21,56,89,90
5774,1,5,51,148,232,33
5775,1,2,0,39,71,113
5776,-1,35,43,519,29,21
5777,-1,18,53,96,128,37
5778,1,40,0,171,109,69
5779,1,7,356,404,40,57
5780,-1,10,0,30,23,0
5781,1,6,27,19,64,4
5782,1,26,80,16,46,5
5783,1,6,0,70,67,83
5784,-1,76,175,96,24,0
5785,1,7,0,40,61,50
5786,1,2,0,100,6,11
5787,1,38,0,21,108,141
5788,1,45,107,257,216,259
5789,1,47,0,12,70,1
5790,1,63,0,36,92,0
5791,0,94,0,1,57,172
5792,1,10,0,46,80,1
5793,-1,374,0,158,14,1
5794,1,8,73,49,164,27
5795,1,35,152,239,132,20
5796,1,13,148,148,70,38
5797,0,16,107,63,8,0
5798,0,0,0,49,28,0
5799,1,9,78,605,286,33
5800,1,14,0,125,50,84
5801,-1,291,32,97,178,228
5802,1,1,0,103,212,48
5803,1,0,0,93,76,102
5804,1,8,55,72,68,61
5805,1,21,11,32,154,318
5806,1,0,18,860,24,0
5807,-1,9,7,51,9,2
5808,-1,27,0,52,125,10
5809,1,6,80,431,59,91
5810,-1,34,96,203,99,5
5811,-1,1,70,11,70,11
5812,-1,6,0,168,103,26
5813,-1,36,199,455,65,6
5814,1,0,18,43,47,178
5815,1,0,4,12,23,63
5816,1,10,160,228,81,173
5817,1,17,0,116,128,29
5818,0,20,83,97,60,0
5819,-1,3,0,9,221,60
5820,1,27,0,124,138,30
5821,1,16,92,147,124,60
5822,1,18,12,164,50,5
5823,-1,40,0,2,216,259
5824,1,0,19,92,64,4
5825,-1,30,0,122,51,7
5826,1,6,189,82,102,5
5827,1,30,142,41,37,35
5828,1,11,48,42,92,8
5829,-1,139,0,32,159,35
5830,1,4,80,431,324,102
5831,1,36,80,52,166,79
5832,0,267,2,137,30,0
5833,-1,63,7,33,22,54
5834,1,1,0,5,107,3
5835,0,55,221,210,64,11
5836,-1,3,94,40,64,86
5837,1,3,19,65,30,4
5838,1,7,0,80,122,249
5839,0,39,96,165,155,79
5840,1,121,0,171,100,0
5841,1,4,80,431,69,2
5842,0,41,0,6,50,2
5843,1,1,19,197,22,72
5844,1,10,195,81,38,120
5845,1,11,102,109,79,48
5846,-1,22,0,2,123,0
5847,1,46,0,278,146,2
5848,1,18,64,583,111,7
5849,1,12,0,29,99,75
5850,1,14,192,237,150,22
5851,1,17,80,431,85,4
5852,1,8,0,216,89,7
5853,1,15,190,270,105,28
5854,1,28,0,99,224,207
5855,-1,53,0,117,534,40
5856,1,14,0,2,219,6
5857,1,47,2,141,165,58
5858,-1,41,0,66,20,0
5859,-1,32,0,200,66,1
5860,-1,4,20,167,13,0
5861,1,12,156,371,66,1
5862,-1,31,0,39,95,62
5863,1,20,54,178,726,206
5864,1,36,0,2,42,0
5865,1,2,0,114,136,190
5866,1,27,0,26,67,0
5867,-1,45,81,110,180,300
5868,1,72,50,84,30,7
5869,1,11,98,35,174,45
5870,1,22,38,267,120,58
5871,0,78,0,58,20,15
5872,1,30,0,4,126,42
5873,-1,52,47,125,379,31
5874,1,27,0,19,534,40
5875,1,2,150,35,141,55
5876,-1,19,103,9,2,0
5877,1,5,0,51,33,17
5878,1,13,64,583,45,24
5879,-1,171,210,94,78,0
5880,0,11,49,386,53,3
5881,1,20,51,213,92,12
5882,1,10,86,127,81,48
5883,-1,40,173,112,17,0
5884,-1,27,0,23,183,44
5885,1,6,39,39,80,54
5886,1,40,74,36,57,11
5887,1,5,31,2,534,40
5888,-1,26,58,115,13,0
5889,1,11,0,1,61,15
5890,1,19,53,84,32,35
5891,1,13,52,168,37,17
5892,1,1,119,281,91,23
5893,1,1,82,318,31,15
5894,1,2,0,18,111,49
5895,1,19,139,152,92,8
5896,-1,71,161,12,185,110
5897,1,18,28,218,57,7
5898,1,16,0,152,18,0
5899,-1,5,39,239,17,0
5900,1,36,180,300,127,53
5901,-1,60,0,17,96,153
5902,1,11,0,38,28,0
5903,1,7,50,79,75,33
5904,1,6,0,18,485,18
5905,1,14,0,55,68,84
5906,1,5,0,14,103,32
5907,1,0,8,125,29,139
5908,-1,137,131,115,95,22
5909,1,7,0,214,132,20
5910,1,13,0,3,56,76
5911,1,33,22,26,19,0
5912,0,11,91,41,19,0
5913,1,67,32,81,52,168
5914,-1,0,0,926,135,15
5915,1,16,0,7,16,2
5916,1,36,0,3,164,48
5917,0,0,0,33,19,61
5918,1,72,145,253,92,42
5919,1,12,0,6,131,0
5920,1,42,104,103,69,0
5921,-1,30,0,28,42,14
5922,-1,36,82,318,53,3
5923,1,2,195,81,58,10
5924,1,2,0,117,160,13
5925,1,0,0,103,15,4
5926,1,4,0,84,112,8
5927,1,24,106,98,146,17
5928,1,4,49,439,118,42
5929,1,5,0,20,152,190
5930,1,41,61,114,59,88
5931,-1,18,96,268,104,4
5932,0,52,0,27,8,1
5933,1,9,72,561,150,48
5934,1,8,44,496,726,206
5935,1,14,64,86,139,65
5936,1,1,74,201,93,13
5937,-1,55,0,30,61,9
5938,1,4,0,80,234,42
5939,1,4,94,20,152,239
5940,1,6,138,248,107,173
5941,-1,60,199,455,37,20
5942,1,6,16,57,23,0
5943,-1,56,91,23,117,9
5944,1,6,75,54,210,190
5945,1,3,0,28,113,0
5946,1,29,0,6,177,130
5947,-1,37,0,11,211,497
5948,1,8,44,22,74,2
5949,1,7,318,1101,40,112
5950,-1,0,0,926,164,660
5951,1,8,47,188,54,28
5952,1,12,318,100,117,94
5953,1,3,185,250,76,64
5954,1,29,318,1101,83,97
5955,1,26,49,439,95,22
5956,1,10,50,66,94,47
5957,-1,7,0,81,19,65
5958,1,15,106,41,237,75
5959,1,9,0,46,80,53
5960,-1,64,0,22,116,7
5961,1,16,0,1,111,0
5962,0,115,144,75,123,0
5963,1,10,0,4,74,1
5964,1,5,51,92,93,123
5965,1,30,34,5,74,26
5966,1,3,84,322,67,730
5967,-1,85,152,25,188,26
5968,-1,60,126,42,69,19
5969,1,0,0,2,14,5
5970,1,18,37,136,57,7
5971,1,5,0,92,89,22
5972,0,134,34,89,67,0
5973,1,16,8,4,72,133
5974,-1,18,119,281,9,0
5975,1,54,0,23,161,263
5976,1,4,19,65,38,15
5977,1,58,16,84,47,1
5978,1,132,0,11,132,20
5979,1,32,85,16,77,3
5980,1,2,79,200,173,112
5981,1,9,0,15,70,51
5982,1,13,40,25,66,0
5983,-1,9,74,248,120,134
5984,1,4,45,148,128,220
5985,1,11,132,50,56,10
5986,-1,129,37,62,9,0
5987,0,9,29,281,71,15
5988,-1,15,165,274,114,3
5989,-1,126,132,305,220,28
5990,-1,49,199,455,69,0
5991,1,8,93,156,25,21
5992,1,6,0,17,94,9
5993,1,28,65,397,73,81
5994,0,70,162,350,135,45
5995,1,21,0,100,5,0
5996,1,17,318,1101,48,1
5997,1,12,85,43,92,1
5998,-1,3,0,1,116,8
5999,-1,29,150,238,21,0
6000,1,15,0,134,166,22
6001,-1,46,121,53,18,0
6002,1,9,0,108,62,63
6003,1,0,0,926,78,7
6004,1,7,68,90,76,102
6005,1,20,107,257,178,20
6006,1,8,0,45,37,29
6007,1,87,165,393,242,10
6008,-1,15,0,30,60,29
6009,-1,34,0,40,122,186
6010,1,12,0,25,92,2
6011,-1,17,39,37,23,0
6012,1,19,21,100,61,26
6013,1,316,150,53,187,15
6014,-1,27,16,27,18,1
6015,1,0,18,860,45,3
6016,1,1,57,302,37,100
6017,1,8,0,68,39,34
6018,1,24,126,66,149,28
6019,1,5,33,116,28,3
6020,1,39,0,2,534,40
6021,-1,26,85,150,156,134
6022,-1,21,136,190,3,0
6023,1,10,0,100,8,125
6024,-1,5,0,24,114,5
6025,1,6,0,69,73,81
6026,1,29,89,139,56,21
6027,-1,9,0,44,114,5
6028,-1,14,0,65,356,144
6029,0,0,0,926,68,29
6030,0,27,36,48,47,125
6031,1,10,164,660,102,0
6032,1,5,40,112,227,472
6033,1,12,0,32,154,20
6034,1,9,47,27,74,1
6035,1,17,0,57,96,165
6036,1,20,15,45,132,305
6037,1,6,85,334,289,122
6038,1,12,0,256,96,16
6039,1,25,0,47,78,9
6040,1,11,85,51,189,0
6041,-1,42,105,67,351,522
6042,1,23,76,230,74,14
6043,1,30,111,45,136,34
6044,1,1,211,497,47,188
6045,1,23,55,72,18,15
6046,1,13,13,76,31,7
6047,1,8,0,26,45,2
6048,1,16,227,472,100,2
6049,1,10,147,596,148,5
6050,-1,37,264,241,88,96
6051,-1,38,96,165,18,0
6052,-1,19,1,3,30,0
6053,-1,103,161,151,195,81
6054,1,55,92,196,122,186
6055,1,8,85,93,100,140
6056,1,3,95,156,147,38
6057,1,10,0,80,229,99
6058,1,2,0,13,54,15
6059,1,25,38,24,150,48
6060,-1,9,94,113,50,13
6061,-1,13,0,26,318,1101
6062,-1,98,78,47,27,68
6063,1,14,0,23,277,265
6064,1,0,0,130,60,17
6065,1,6,0,38,113,117
6066,1,28,47,374,61,26
6067,-1,10,0,1,30,4
6068,1,4,82,318,68,89
6069,1,0,0,28,58,22
6070,1,5,0,99,108,116
6071,1,24,57,73,156,371
6072,1,3,0,51,139,58
6073,-1,12,164,27,100,22
6074,-1,63,8,184,42,32
6075,1,2,80,431,102,109
6076,1,18,0,19,26,14
6077,1,80,97,157,41,3
6078,1,20,0,117,117,9
6079,1,127,136,190,135,15
6080,1,14,0,2,94,207
6081,1,9,136,34,190,61
6082,1,4,0,46,64,13
6083,1,26,52,70,113,4
6084,1,90,54,289,128,71
6085,1,0,30,237,18,9
6086,1,9,38,267,77,29
6087,-1,7,30,936,13,0
6088,1,1,19,197,46,31
6089,1,17,0,6,122,36
6090,1,6,168,311,147,0
6091,1,2,64,37,94,40
6092,1,105,0,41,94,9
6093,1,2,80,293,186,63
6094,1,14,68,57,76,110
6095,-1,122,0,15,82,0
6096,-1,11,0,8,191,38
6097,0,58,0,11,90,28
6098,1,6,221,210,52,0
6099,1,4,74,372,56,76
6100,1,25,85,93,109,41
6101,1,3,178,249,86,81
6102,-1,34,33,36,159,27
6103,1,8,40,397,264,241
6104,1,137,0,48,85,4
6105,-1,36,0,117,20,15
6106,1,13,67,77,43,166
6107,1,7,0,115,215,93
6108,-1,31,0,62,28,0
6109,1,51,78,605,85,13
6110,1,6,0,123,126,66
6111,1,63,0,1,140,19
6112,-1,59,81,110,286,33
6113,1,12,0,52,185,42
6114,-1,36,0,173,3,0
6115,1,0,0,926,207,15
6116,1,32,32,81,148,148
6117,1,21,67,77,93,35
6118,1,3,95,156,113,293
6119,1,12,48,33,81,162
6120,1,4,54,289,237,0
6121,-1,78,79,126,117,94
6122,-1,20,0,16,178,228
6123,1,6,46,12,128,46
6124,-1,115,102,175,128,18
6125,1,8,0,2,86,4
6126,1,3,46,347,160,228
6127,1,34,64,583,65,1
6128,1,17,215,93,102,109
6129,1,15,34,43,86,61
6130,-1,69,0,150,207,15
6131,1,3,19,197,58,21
6132,1,14,55,420,137,72
6133,1,5,41,90,136,34
6134,1,3,0,96,46,57
6135,1,10,50,66,92,39
6136,1,115,0,1,356,144
6137,1,7,164,112,128,28
6138,-1,26,0,1,224,207
6139,1,12,216,259,100,34
6140,1,12,31,43,55,23
6141,1,39,30,34,42,32
6142,0,38,147,38,181,129
6143,1,82,145,253,119,38
6144,1,32,0,22,122,0
6145,0,109,0,69,180,222
6146,0,18,142,41,375,8
6147,-1,93,0,42,69,232
6148,1,3,0,3,221,60
6149,1,12,0,29,73,23
6150,1,11,149,590,277,265
6151,1,5,0,31,165,393
6152,-1,207,162,350,85,150
6153,1,21,84,55,68,28
6154,1,1,38,120,54,89
6155,1,30,110,39,224,207
6156,1,45,125,115,161,12
6157,1,33,0,18,61,50
6158,1,1,79,33,130,5
6159,1,4,43,519,117,52
6160,1,60,0,158,34,0
6161,1,6,132,142,129,2
6162,1,4,0,123,34,23
6163,1,20,79,52,135,45
6164,1,14,0,1,20,1
6165,1,21,29,50,63,26
6166,1,14,0,54,92,8
6167,1,10,0,444,159,17
6168,1,43,61,212,63,13
6169,1,82,0,117,112,109
6170,1,5,70,133,70,10
6171,1,0,18,860,20,66
6172,0,103,0,55,59,0
6173,1,28,40,57,55,6
6174,-1,0,0,926,185,76
6175,1,6,107,8,354,108
6176,-1,33,42,32,41,90
6177,1,61,181,153,112,123
6178,-1,43,122,36,61,0
6179,-1,138,26,28,20,0
6180,1,15,0,74,96,73
6181,-1,6,49,101,106,28
6182,1,26,31,49,33,4
6183,1,16,128,238,114,21
6184,1,7,0,78,31,57
6185,1,140,132,305,726,206
6186,-1,9,60,296,148,24
6187,-1,79,199,455,87,96
6188,-1,7,72,561,215,93
6189,1,1,109,40,80,86
6190,1,12,101,48,222,107
6191,1,47,88,28,84,201
6192,1,1,57,209,69,7
6193,1,12,82,61,24,0
6194,1,9,0,74,115,177
6195,0,32,114,5,149,16
6196,1,16,107,257,726,206
6197,1,1,39,253,135,45
6198,1,3,180,222,491,22
6199,0,33,0,11,39,22
6200,1,21,0,6,156,0
6201,1,16,78,29,104,23
6202,1,2,0,220,41,29
6203,1,48,150,238,138,30
6204,1,5,224,207,185,76
6205,1,15,128,156,79,126
6206,1,2,0,23,65,13
6207,1,8,0,54,83,30
6208,1,0,21,100,24,0
6209,1,1,0,50,62,11
6210,1,60,107,257,50,42
6211,1,4,49,439,106,8
6212,-1,10,84,190,159,23
6213,0,180,55,420,70,11
6214,-1,29,0,23,35,125
6215,1,17,97,157,246,33
6216,1,5,0,444,45,1
6217,1,7,168,311,237,75
6218,1,5,78,298,189,82
6219,-1,104,0,6,85,51
6220,1,27,125,43,220,28
6221,1,1,39,253,139,110
6222,-1,45,0,94,351,522
6223,1,11,0,14,67,22
6224,1,48,65,121,76,1
6225,1,26,0,69,339,175
6226,1,14,0,214,69,160
6227,-1,235,147,596,138,21
6228,-1,42,67,77,165,58
6229,1,3,0,111,88,9
6230,1,7,92,14,137,5
6231,1,5,0,119,172,3
6232,1,22,77,133,46,12
6233,1,22,117,348,181,129
6234,1,22,60,99,67,8
6235,1,22,81,54,58,131
6236,1,1,53,320,19,4
